feature,coefficient
NOxGT_lag_3,-0.00038898016490645436
NOxGT_lag_6,-0.0004915872706604294
NOxGT_lag_9,-0.0
NOxGT_lag_12,-0.004248518051675938
NOxGT_lag_24,-0.002951625615555255
NO2GT_lag_1,0.30211879228126104
NO2GT_lag_2,0.03452732391032789
NO2GT_lag_3,-0.05157592851798932
NO2GT_lag_6,-0.018948276967253073
NO2GT_lag_9,0.0
NO2GT_lag_12,0.008615376816749258
NO2GT_lag_24,0.07312372409825019
hour_1,-0.9450310954116535
hour_2,-1.032258652339561
hour_3,0.7141057078343669
hour_4,-1.2712586239737576
hour_5,0.06077782385127438
hour_6,0.4750901969960035
hour_7,-0.19320905870401275
hour_8,-0.4416873778783777
hour_9,0.5568799920738862
hour_10,0.6994176148004979
hour_11,0.25456105438761073
hour_12,-0.26892325514657806
hour_13,-0.42550835949113053
hour_14,-0.4533417005771171
hour_15,0.0901876321603828
hour_16,0.033469155715319755
hour_17,0.5090501001358924
hour_18,0.19860487987640815
hour_19,-0.06174679198747973
hour_20,0.03645493711044013
hour_21,-0.022443307214810238
hour_22,0.3812230596718091
hour_23,0.5787795798872781
day_of_week_Monday,-0.06310155143164979
day_of_week_Tuesday,-0.0903523657399657
day_of_week_Wednesday,0.2501874927501905
day_of_week_Thursday,-0.0
day_of_week_Friday,0.6980988463593106
day_of_week_Saturday,-0.4614362168078618
INTERCEPT,-1.7152019760104054
